timeStamp (N),DateTime (S),altitude (N),latitude (N),longitude (N),readings (M),vehicleId (S)
1.56628E+12,8/20/2019 12:04,321,33.99812102,71.47068753,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""64C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""57.6%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""896RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:31:12"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.45g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""15km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""50.6%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:05,321,33.99823112,71.47164528,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""65C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""79.6%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1400RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:31:54"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""10.07g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""8km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""22.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""49.0%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:05,323,33.99826997,71.47183084,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""65C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""71.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""890RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:32:00"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-23.4%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""8.62g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-3.9%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""9km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""21.6%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""54.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:07,325,33.99840157,71.47732585,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""60C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""87C"" },    ""ENGINE_LOAD"" : { ""S"" : ""39.6%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1589RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:33:13"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.73g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""45km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""61.2%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:07,322,33.99841088,71.47828023,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.70:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""60C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""84.3%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1484RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:33:20"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""11.78g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""43km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.8%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""52.5%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:07,322,33.99837167,71.47927138,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""59C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""100.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1511RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:33:27"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-21.1%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""17.71g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""2.3%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""46km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""48.6%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""47.5%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:07,322,33.99824671,71.48140884,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""60C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },    ""ENGINE_LOAD"" : { ""S"" : ""21.2%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1585RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:33:53"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""8.15g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-1.6%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""38.4%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""63.5%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:07,324,33.9982314,71.48159665,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""60C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },    ""ENGINE_LOAD"" : { ""S"" : ""53.3%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1073RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:33:59"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""7.85g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-2.3%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""7km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""22.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""52.9%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:08,326,33.99832501,71.4818257,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""61C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""64.3%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1747RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:34:20"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.64g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""8.6%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""7km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""50.6%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:08,323,33.9984459,71.48180204,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""61C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""54.9%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""998RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:34:26"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.79g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""2.3%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""53.3%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:08,325,33.99854444,71.48181859,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""62C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""38.8%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1394RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:34:32"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.84g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""7.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""3km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""58.8%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
1.56628E+12,8/20/2019 12:08,321,34.00034063,71.48174075,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""62C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },    ""ENGINE_LOAD"" : { ""S"" : ""49.0%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1073RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:35:05"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-33.6%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""4.68g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""10.2%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""20km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""18.0%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""55.7%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail
